Temperature,Dew Point,Relative Humidity,Pressure,Wind Speed,Wind Direction,Clearsky GHI,Clearsky DNI,Clearsky DHI,DNI,Hour,Month,GHI
11.519623655913978,-4.239516129032259,33.79825268817204,949.013440860215,1.1981182795698924,129.5806451612903,0.0,0.0,0.0,0.0,11.0,11.0,0.0
11.419354838709678,-4.155107526881721,34.277553763440864,949.4193548387096,1.2008064516129031,155.00537634408602,0.0,0.0,0.0,0.0,12.0,11.0,0.0
11.328494623655914,-3.883064516129033,35.25190860215054,949.9193548387096,1.2094086021505377,153.31182795698925,0.0,0.0,0.0,0.0,13.0,11.0,0.0
12.25268817204301,-3.5403225806451615,34.08900537634409,950.3817204301076,1.1620967741935484,149.77956989247312,30.344086021505376,233.505376344086,19.77956989247312,188.33333333333337,14.0,11.0,27.126344086021504
14.898387096774194,-3.028763440860215,29.88521505376344,950.8306451612904,1.3774193548387097,146.1290322580645,212.7311827956989,692.5591397849462,49.86827956989247,641.008064516129,15.0,11.0,207.86021505376343
18.22956989247312,-2.523655913978495,25.29766129032258,950.989247311828,1.496774193548387,132.63978494623657,405.1747311827957,849.4354838709677,64.5,807.8897849462365,16.0,11.0,398.9489247311828
21.049193548387095,-2.1795698924731184,22.038924731182796,950.8790322580644,1.3696236559139787,129.3279569892473,562.4543010752689,931.6129032258063,69.70698924731182,923.6586021505376,17.0,11.0,560.8655913978495
22.868279569892472,-2.7311827956989245,19.10986559139785,950.4005376344086,1.3846774193548388,144.48924731182797,664.8682795698925,976.9435483870968,69.14247311827957,976.9435483870968,18.0,11.0,664.8682795698925
23.857795698924733,-3.035215053763441,17.671451612903226,949.741935483871,1.456989247311828,156.45698924731184,700.3010752688172,986.548387096774,70.87096774193549,986.548387096774,19.0,11.0,700.3010752688172
24.22983870967742,-2.8577956989247317,17.559784946236558,949.1102150537636,1.5190860215053763,167.5806451612903,667.2123655913979,973.75,71.4274193548387,973.75,20.0,11.0,667.2123655913979
24.010752688172044,-2.4107526881720434,18.38790322580645,948.8440860215054,1.5564516129032258,177.96236559139786,568.508064516129,936.7258064516128,69.33602150537635,936.7258064516128,21.0,11.0,568.508064516129
23.146505376344088,-1.8147849462365593,20.177688172043013,948.9650537634408,1.595967741935484,190.53763440860217,414.3306451612903,865.9032258064516,62.22043010752688,854.9435483870968,22.0,11.0,412.5779569892473
20.8491935483871,-0.8723118279569892,24.602688172043013,949.4005376344086,1.5099462365591398,204.24193548387095,222.0,714.236559139785,49.23118279569893,669.6182795698925,23.0,11.0,215.4784946236559
17.615860215053765,1.456989247311828,35.01435483870968,950.0672043010752,1.2922043010752688,226.8978494623656,36.223118279569896,275.4193548387097,21.913978494623656,275.4032258064516,0.0,11.0,36.223118279569896
15.531989247311827,3.6064516129032262,46.26930107526882,950.6344086021504,1.0908602150537634,252.08602150537635,0.0,0.0,0.0,0.0,1.0,11.0,0.0
14.658333333333337,5.051075268817204,53.78422043010752,950.9650537634408,0.7935483870967743,267.8494623655914,0.0,0.0,0.0,0.0,2.0,11.0,0.0
14.17741935483871,5.726881720430108,57.83782258064517,951.013440860215,0.5067204301075269,268.5698924731183,0.0,0.0,0.0,0.0,3.0,11.0,0.0
13.943548387096774,5.88252688172043,59.23620967741935,950.9112903225806,0.4381720430107527,268.1290322580645,0.0,0.0,0.0,0.0,4.0,11.0,0.0
13.860752688172042,5.871505376344086,59.436021505376345,950.701612903226,0.5077956989247312,281.96774193548384,0.0,0.0,0.0,0.0,5.0,11.0,0.0
13.723387096774196,5.84489247311828,59.81284946236559,950.497311827957,0.6365591397849463,294.2795698924731,0.0,0.0,0.0,0.0,6.0,11.0,0.0
13.44274193548387,5.869086021505376,61.00801075268817,950.3198924731184,0.718010752688172,296.7204301075269,0.0,0.0,0.0,0.0,7.0,11.0,0.0
13.192204301075268,5.939516129032258,62.32454301075269,950.1639784946236,0.7064516129032259,298.5268817204301,0.0,0.0,0.0,0.0,8.0,11.0,0.0
12.865860215053765,5.852956989247312,63.30717741935483,950.1021505376344,0.6376344086021506,295.5376344086022,0.0,0.0,0.0,0.0,9.0,11.0,0.0
12.482795698924733,5.489516129032259,63.40150537634409,950.008064516129,0.6344086021505377,200.77956989247312,0.0,0.0,0.0,0.0,10.0,11.0,0.0
12.132258064516128,5.013172043010753,62.89185483870968,950.0295698924732,0.6408602150537634,114.247311827957,0.0,0.0,0.0,0.0,11.0,11.0,0.0
11.752150537634408,4.533333333333333,62.46809139784946,950.217741935484,0.6263440860215054,201.56451612903223,0.0,0.0,0.0,0.0,12.0,11.0,0.0
11.295698924731182,4.266397849462366,63.22086021505376,950.4596774193548,0.6180107526881721,271.30645161290323,0.0,0.0,0.0,0.0,13.0,11.0,0.0
11.91505376344086,4.298387096774194,60.825,950.717741935484,0.6276881720430108,222.8870967741935,28.655913978494624,226.1048387096774,19.094086021505376,225.5241935483871,14.0,11.0,28.602150537634408
14.42016129032258,4.781989247311828,53.56596774193549,951.037634408602,0.9311827956989248,214.98924731182797,208.74193548387095,688.7983870967741,49.064516129032256,688.744623655914,15.0,11.0,208.73655913978496
17.494086021505378,5.531989247311828,46.56771505376344,951.2096774193548,1.8016129032258064,245.19354838709677,399.9596774193548,847.2016129032259,63.206989247311824,847.2016129032259,16.0,11.0,399.9596774193548
19.783870967741937,5.3744623655913975,40.123736559139786,951.2258064516128,2.813709677419355,251.58602150537635,555.5913978494624,926.537634408602,68.96505376344086,926.537634408602,17.0,11.0,555.5913978494624
20.950000000000003,4.79005376344086,36.01870967741936,950.9408602150538,3.4881720430107532,256.4731182795699,656.5376344086021,968.263440860215,69.76612903225806,968.263440860215,18.0,11.0,656.5376344086021
21.31424731182796,4.865591397849462,35.325806451612905,950.2795698924732,3.748118279569893,259.252688172043,692.1827956989247,979.733870967742,70.65860215053763,979.733870967742,19.0,11.0,692.1827956989247
21.22284946236559,4.688440860215054,34.968897849462365,949.5537634408602,3.886827956989248,260.40860215053766,660.516129032258,972.239247311828,69.06989247311827,972.239247311828,20.0,11.0,660.516129032258
20.544354838709676,4.293817204301075,35.39967741935484,949.0403225806452,4.120161290322581,262.8225806451613,563.4086021505376,940.8870967741937,65.10483870967742,940.8870967741937,21.0,11.0,563.4086021505376
19.12043010752688,4.270430107526882,38.50524193548387,948.967741935484,4.310215053763441,266.8279569892473,410.38709677419354,872.505376344086,58.21774193548387,872.4596774193549,22.0,11.0,410.3790322580645
16.909139784946237,4.819623655913979,45.65849462365591,949.217741935484,4.101344086021506,272.89784946236557,218.26075268817203,707.2231182795699,49.07795698924731,686.4327956989247,23.0,11.0,215.83602150537635
14.088709677419354,6.158333333333333,59.4466935483871,949.451612903226,3.2166666666666672,278.89247311827955,33.93010752688172,236.45967741935485,22.153225806451612,234.3870967741935,0.0,11.0,33.81989247311828
11.94247311827957,8.228225806451613,78.34368279569892,949.5994623655914,2.482258064516129,281.8494623655914,0.0,0.0,0.0,0.0,1.0,11.0,0.0
11.201075268817204,9.866935483870968,91.7228494623656,949.793010752688,2.68494623655914,282.06451612903226,0.0,0.0,0.0,0.0,2.0,11.0,0.0
11.116666666666664,10.506720430107526,96.14833333333334,950.1478494623656,3.069086021505377,281.90860215053766,0.0,0.0,0.0,0.0,3.0,11.0,0.0
11.23521505376344,10.74247311827957,96.88809139784946,950.505376344086,3.150537634408602,281.0698924731183,0.0,0.0,0.0,0.0,4.0,11.0,0.0
11.31989247311828,10.84247311827957,97.00470430107526,950.4166666666666,2.9951612903225806,279.994623655914,0.0,0.0,0.0,0.0,5.0,11.0,0.0
11.298118279569891,10.876612903225809,97.34938172043012,950.0725806451612,2.761559139784946,280.8494623655914,0.0,0.0,0.0,0.0,6.0,11.0,0.0
11.318279569892471,10.88252688172043,97.26674731182796,949.75,2.791129032258065,282.5483870967742,0.0,0.0,0.0,0.0,7.0,11.0,0.0
11.36747311827957,10.881720430107526,96.96521505376344,949.5295698924732,3.077688172043011,283.9516129032258,0.0,0.0,0.0,0.0,8.0,11.0,0.0
11.374193548387096,10.848387096774193,96.7169623655914,949.486559139785,3.276075268817205,284.5860215053763,0.0,0.0,0.0,0.0,9.0,11.0,0.0
11.204301075268818,10.690322580645162,96.78924731182796,949.5349462365592,3.1061827956989245,287.09139784946234,0.0,0.0,0.0,0.0,10.0,11.0,0.0
10.979032258064516,10.395698924731184,96.38198924731182,949.8252688172043,2.872311827956989,290.86021505376345,0.0,0.0,0.0,0.0,11.0,11.0,0.0
10.57983870967742,9.932526881720433,95.98962365591396,950.3145161290324,2.506720430107527,294.7043010752688,0.0,0.0,0.0,0.0,12.0,11.0,0.0
9.968010752688173,9.336021505376344,96.08368279569892,950.7688172043012,1.8693548387096777,298.63440860215053,0.0,0.0,0.0,0.0,13.0,11.0,0.0
10.46478494623656,9.433602150537634,93.69575268817204,951.271505376344,1.6115591397849462,300.53225806451616,27.5752688172043,208.3306451612903,19.446236559139784,206.58333333333337,14.0,11.0,27.462365591397848
12.258870967741936,9.615591397849462,84.38846774193549,951.8279569892474,1.753225806451613,306.8279569892473,208.4489247311828,693.258064516129,50.18817204301075,692.744623655914,15.0,11.0,208.3924731182796
14.607258064516133,7.485483870967742,62.630349462365594,952.22311827957,1.7083333333333333,236.38172043010752,402.53225806451616,867.9005376344086,60.693548387096776,867.9005376344086,16.0,11.0,402.53225806451616
16.986021505376346,2.995698924731183,39.70481182795699,952.1908602150538,1.5494623655913975,145.8279569892473,559.0833333333334,948.3870967741937,64.48118279569893,948.2258064516128,17.0,11.0,559.0376344086021
18.71209677419355,0.4223118279569892,29.80322580645161,951.6290322580644,1.4790322580645163,141.5268817204301,659.6048387096774,984.8387096774194,66.39784946236558,984.8387096774194,18.0,11.0,659.6048387096774
19.830376344086023,-0.892741935483871,25.378817204301075,950.8817204301076,1.460483870967742,153.83333333333334,694.4274193548387,993.3602150537636,67.88978494623656,993.3602150537636,19.0,11.0,694.4274193548387
20.44462365591398,-1.4397849462365593,23.50282258064516,950.260752688172,1.4352150537634407,154.81720430107526,660.9596774193549,980.3198924731184,68.00537634408602,980.3198924731184,20.0,11.0,660.9596774193549
20.558064516129033,-1.5153225806451611,23.19510752688172,950.0403225806452,1.4720430107526885,145.25806451612902,562.5940860215054,943.508064516129,65.94623655913979,943.508064516129,21.0,11.0,562.5940860215054
20.13252688172043,-1.3973118279569894,23.993440860215053,950.0860215053764,1.4935483870967745,102.8763440860215,408.6075268817205,871.6021505376344,59.336021505376344,871.6021505376344,22.0,11.0,408.6075268817205
18.44516129032258,-1.1231182795698924,27.079059139784945,950.2688172043012,1.2626344086021506,172.17741935483872,217.5268817204301,720.7903225806451,46.95967741935484,720.7258064516129,23.0,11.0,217.5215053763441
15.681451612903226,0.118010752688172,35.07258064516129,950.6881720430108,1.110752688172043,278.81720430107526,33.545698924731184,269.26075268817203,20.717741935483872,262.5510752688172,0.0,11.0,33.05107526881721
13.665860215053764,1.146236559139785,42.9039247311828,951.1854838709676,1.2481182795698924,199.09139784946237,0.0,0.0,0.0,0.0,1.0,11.0,0.0
12.705913978494625,1.94247311827957,48.29284946236559,951.763440860215,1.4196236559139783,89.67204301075269,0.0,0.0,0.0,0.0,2.0,11.0,0.0
12.097043010752689,2.1704301075268817,51.0366129032258,952.1666666666666,1.5373655913978497,67.60752688172043,0.0,0.0,0.0,0.0,3.0,11.0,0.0
11.674462365591395,1.8798387096774196,51.33685483870968,952.4327956989248,1.546236559139785,60.46774193548387,0.0,0.0,0.0,0.0,4.0,11.0,0.0
