datetime_utc,Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm)
2024-01-01 10:00:00+00:00,2024.0,1.0,1.0,10.0,30.0,7.2370967741935495,1.1256720430107527,0.049948924731182794,0.6315591397849463,0.0,0.0,0.0,0.0,1.6129032258064515,6.05752688172043,0.0,0.0,0.0,0.0,0.34030107526881725,92.6283870967742,143.68314516129033,0.9265053763440861,0.14088709677419356,950.997311827957,1.0825268817204303,97.48387096774194,1.8053763440860215,0.0
2024-01-01 11:00:00+00:00,2024.0,1.0,1.0,11.0,30.0,7.056720430107527,1.1301344086021505,0.04781451612903226,0.6315591397849463,0.0,0.0,0.0,0.0,5.602150537634409,5.973924731182796,0.0,0.0,0.0,0.0,0.34243279569892476,93.22233870967742,131.1090053763441,0.9253225806451614,0.14088709677419356,950.7231182795699,1.0467741935483872,98.75806451612904,2.031720430107527,0.0
2024-01-01 12:00:00+00:00,2024.0,1.0,1.0,12.0,30.0,6.877150537634409,1.1321774193548388,0.049166666666666664,0.6315591397849463,0.0,0.0,0.0,0.0,6.849462365591398,5.873118279569893,0.0,0.0,0.0,0.0,0.3444327956989247,93.6881182795699,118.6152688172043,0.9303763440860215,0.14088709677419356,950.8790322580645,1.0276881720430109,99.44623655913979,2.124193548387097,0.0
2024-01-01 13:00:00+00:00,2024.0,1.0,1.0,13.0,30.0,6.7680107526881725,1.1366129032258063,0.05050537634408602,0.6315591397849463,0.0,0.0,0.0,0.0,6.720430107526882,5.7827956989247316,0.0,0.0,0.0,0.0,0.3459784946236559,93.79680107526883,106.39193548387098,0.9315053763440859,0.14088709677419356,951.3118279569892,1.0220430107526883,98.82795698924731,2.196774193548387,0.0
2024-01-01 14:00:00+00:00,2024.0,1.0,1.0,14.0,30.0,7.214516129032258,1.1416129032258064,0.050540322580645156,0.6315591397849463,0.0,0.0,0.0,0.0,6.825268817204301,5.85510752688172,0.0,0.0,0.0,0.0,0.34638978494623657,91.53771505376343,94.63013440860216,0.9332795698924732,0.14088709677419356,951.8333333333334,1.0236559139784946,95.97311827956989,2.3360215053763445,0.0
2024-01-01 15:00:00+00:00,2024.0,1.0,1.0,15.0,30.0,8.822043010752688,1.1441397849462365,0.05152150537634409,0.6315591397849463,34.72849462365591,453.244623655914,86.51075268817205,4.790322580645161,6.860215053763441,6.213709677419355,36.884408602150536,185.65322580645162,68.86827956989248,57.93010752688172,0.34581720430107526,84.2906182795699,83.45567204301076,0.9333333333333333,0.14088709677419356,952.2016129032259,1.0303763440860216,92.75268817204301,2.6750000000000003,0.0
2024-01-01 16:00:00+00:00,2024.0,1.0,1.0,16.0,30.0,11.158333333333333,1.1533064516129032,0.050185483870967745,0.6315591397849463,56.56182795698925,734.9408602150538,264.7016129032258,0.0,6.682795698924731,6.292741935483871,119.55376344086021,249.26344086021504,0.4838709677419355,190.09677419354838,0.34401881720430105,72.4487634408602,73.55333333333333,0.9282795698924731,0.14088709677419356,952.510752688172,1.035215053763441,97.58064516129032,3.029032258064516,9.41824059139785
2024-01-01 17:00:00+00:00,2024.0,1.0,1.0,17.0,30.0,13.200268817204302,1.1588440860215052,0.04816666666666666,0.6315591397849463,67.83602150537635,852.0268817204301,425.3252688172043,0.0,6.32258064516129,5.185215053763441,170.5779569892473,420.6505376344086,0.20430107526881722,347.0241935483871,0.3402795698924731,58.58701612903226,65.19432795698926,0.9269354838709677,0.14088709677419356,952.516129032258,1.0397849462365591,105.02150537634408,3.0513440860215058,18.48299247311828
2024-01-01 18:00:00+00:00,2024.0,1.0,1.0,18.0,30.0,14.569086021505376,1.142983870967742,0.048185483870967744,0.6315591397849463,74.16129032258064,906.5725806451613,539.3736559139785,0.0,4.720430107526882,3.8725806451612907,173.34408602150538,585.505376344086,0.06182795698924731,473.64516129032256,0.33560752688172046,48.899274193548386,59.12513440860215,0.9269354838709677,0.14088709677419356,952.0188172043011,1.049731182795699,105.84946236559139,2.7483870967741937,26.24355698924731
2024-01-01 19:00:00+00:00,2024.0,1.0,1.0,19.0,30.0,15.401344086021506,1.1415053763440859,0.047387096774193546,0.6315591397849463,76.4274193548387,928.75,594.1962365591398,0.0,2.521505376344086,3.013440860215054,149.5779569892473,711.4005376344086,0.0,546.0241935483871,0.331241935483871,43.63967741935484,56.11741935483871,0.9269354838709677,0.14088709677419356,951.2150537634409,1.0661290322580645,104.15591397849462,2.263709677419355,30.734764247311826
2024-01-01 20:00:00+00:00,2024.0,1.0,1.0,20.0,30.0,15.747849462365592,1.1418817204301075,0.04618817204301075,0.6315591397849463,78.76344086021506,917.0940860215054,582.6666666666666,0.0,1.8064516129032258,2.910752688172043,138.4784946236559,727.1397849462365,0.0,537.8548387096774,0.3286182795698925,42.36048387096774,56.66895161290322,0.9269354838709677,0.14088709677419356,950.6317204301075,1.078225806451613,100.52150537634408,1.7903225806451613,30.192476344086018
2024-01-01 21:00:00+00:00,2024.0,1.0,1.0,21.0,30.0,15.626344086021506,1.053037634408602,0.06152688172043011,0.6315591397849463,78.47849462365592,875.1397849462365,506.991935483871,0.0,0.6854838709677419,3.178763440860215,120.74731182795699,696.3763440860215,0.0,461.56720430107526,0.32823655913978494,43.49405913978495,60.681397849462364,0.9294623655913978,0.14088709677419356,950.3682795698925,1.0836021505376345,121.50537634408602,1.6290322580645162,25.342556182795697
2024-01-01 22:00:00+00:00,2024.0,1.0,1.0,22.0,30.0,15.021236559139783,1.048198924731183,0.06004301075268817,0.6315591397849463,69.21774193548387,807.0779569892474,377.6263440860215,0.0,0.4220430107526882,3.1427419354838713,87.5510752688172,687.4005376344086,0.0,350.1639784946237,0.3286827956989248,45.10381720430107,67.5313440860215,0.9294623655913978,0.14088709677419356,950.505376344086,1.0811827956989248,140.91935483870967,1.6435483870967742,18.3106873655914
2024-01-01 23:00:00+00:00,2024.0,1.0,1.0,23.0,30.0,13.28736559139785,1.0443817204301076,0.057360215053763444,0.6315591397849463,53.38709677419355,661.2688172043011,208.42741935483872,0.0,0.08064516129032258,3.327956989247312,55.27150537634409,631.9327956989247,0.0,203.46774193548387,0.3289731182795699,51.21287634408602,76.43612903225807,0.9268817204301075,0.14088709677419356,950.8709677419355,1.0728494623655915,131.11290322580646,1.2443548387096774,9.833792741935484
2024-01-02 00:00:00+00:00,2024.0,1.0,2.0,0.0,30.0,11.28252688172043,1.040779569892473,0.05433870967741935,0.6315591397849463,23.747311827956988,264.36290322580646,39.23118279569893,0.13978494623655913,0.016129032258064516,4.855913978494624,23.516129032258064,257.03494623655916,2.1263440860215055,38.57795698924731,0.32955376344086024,65.04717741935484,86.64118279569892,0.9256989247311829,0.14188172043010752,951.5,1.0653225806451614,138.09677419354838,0.8666666666666668,0.0
2024-01-02 01:00:00+00:00,2024.0,1.0,2.0,1.0,30.0,10.324462365591398,1.032768817204301,0.051706989247311826,0.6315591397849463,0.0,0.0,0.0,0.0,0.008064516129032258,4.782526881720431,0.0,0.0,0.0,0.0,0.3298252688172043,68.95102150537635,98.1464247311828,0.920483870967742,0.14188172043010752,952.3602150537635,1.063709677419355,233.78494623655914,0.914247311827957,0.0
2024-01-02 02:00:00+00:00,2024.0,1.0,2.0,2.0,30.0,9.697043010752688,1.029247311827957,0.04997043010752688,0.6315591397849463,0.0,0.0,0.0,0.0,0.0,5.207795698924731,0.0,0.0,0.0,0.0,0.32751344086021505,74.08836021505375,110.07147849462365,0.9198924731182795,0.14188172043010752,953.1317204301075,1.0623655913978496,311.0537634408602,1.132258064516129,0.0
2024-01-02 03:00:00+00:00,2024.0,1.0,2.0,3.0,30.0,8.952956989247312,1.0329301075268817,0.04844086021505376,0.6315591397849463,0.0,0.0,0.0,0.0,0.0,5.5892473118279575,0.0,0.0,0.0,0.0,0.32045430107526884,80.01860215053765,122.39564516129032,0.9174731182795699,0.14188172043010752,953.6586021505376,1.0454301075268817,307.747311827957,1.371505376344086,0.0
2024-01-02 04:00:00+00:00,2024.0,1.0,2.0,4.0,30.0,8.333333333333334,1.0460215053763442,0.04666666666666666,0.6315591397849463,0.0,0.0,0.0,0.0,0.005376344086021506,5.8795698924731195,0.0,0.0,0.0,0.0,0.31041397849462365,85.11809139784947,134.93467741935484,0.9117204301075269,0.14188172043010752,954.0645161290323,1.0182795698924731,313.7956989247312,1.4672043010752687,0.0
2024-01-02 05:00:00+00:00,2024.0,1.0,2.0,5.0,30.0,7.941935483870968,1.0701344086021507,0.04440591397849462,0.6315591397849463,0.0,0.0,0.0,0.0,0.0,6.100268817204301,0.0,0.0,0.0,0.0,0.30106451612903223,88.66755376344086,147.47814516129034,0.9074731182795699,0.14188172043010752,954.1881720430108,0.978494623655914,320.35483870967744,1.4513440860215052,0.0
2024-01-02 06:00:00+00:00,2024.0,1.0,2.0,6.0,30.0,7.713709677419355,1.1038978494623657,0.04212365591397849,0.6315591397849463,0.0,0.0,0.0,0.0,0.0,6.237634408602151,0.0,0.0,0.0,0.0,0.2927741935483871,90.84295698924731,159.5691129032258,0.9017204301075269,0.14188172043010752,954.2096774193549,0.9432795698924732,320.0376344086022,1.4233870967741935,0.0
2024-01-02 07:00:00+00:00,2024.0,1.0,2.0,7.0,30.0,7.450806451612904,1.1399462365591397,0.04090322580645161,0.6315591397849463,0.0,0.0,0.0,0.0,0.0,6.345698924731183,0.0,0.0,0.0,0.0,0.28529838709677413,93.09037634408602,168.99986559139785,0.8986559139784946,0.14188172043010752,954.244623655914,0.9330645161290323,311.01612903225805,1.48252688172043,0.0
2024-01-02 08:00:00+00:00,2024.0,1.0,2.0,8.0,30.0,7.106182795698925,1.1715053763440861,0.04188978494623656,0.6315591397849463,0.0,0.0,0.0,0.0,0.0,6.4575268817204305,0.0,0.0,0.0,0.0,0.2794166666666667,95.90889784946236,166.84158602150538,0.8986021505376345,0.14188172043010752,954.4811827956989,0.9422043010752689,299.36021505376345,1.5948924731182799,0.0
2024-01-02 09:00:00+00:00,2024.0,1.0,2.0,9.0,30.0,6.937634408602151,1.1865322580645161,0.04525268817204301,0.6315591397849463,0.0,0.0,0.0,0.0,0.005376344086021506,6.611021505376344,0.0,0.0,0.0,0.0,0.27572849462365595,97.9091935483871,156.0618817204301,0.900483870967742,0.14188172043010752,954.8091397849462,0.9564516129032259,292.6666666666667,1.578494623655914,0.0
2024-01-02 10:00:00+00:00,2024.0,1.0,2.0,10.0,30.0,7.16236559139785,1.187741935483871,0.0493763440860215,0.6315591397849463,0.0,0.0,0.0,0.0,0.005376344086021506,6.938172043010753,0.0,0.0,0.0,0.0,0.2741209677419355,98.57067204301076,143.74639784946237,0.9067204301075269,0.14188172043010752,954.8629032258065,0.9548387096774195,290.9247311827957,1.418010752688172,0.0
2024-01-02 11:00:00+00:00,2024.0,1.0,2.0,11.0,30.0,7.655913978494624,1.1979301075268818,0.04999462365591398,0.6315591397849463,0.0,0.0,0.0,0.0,0.01881720430107527,7.405913978494624,0.0,0.0,0.0,0.0,0.2730725806451613,98.40567204301077,131.17263440860216,0.9143010752688172,0.14188172043010752,954.8682795698925,0.9435483870967742,288.7903225806452,1.2131720430107527,0.0
2024-01-02 12:00:00+00:00,2024.0,1.0,2.0,12.0,30.0,7.994623655913978,1.1872043010752689,0.057051075268817204,0.6315591397849463,0.0,0.0,0.0,0.0,0.03225806451612903,7.6739247311827965,0.0,0.0,0.0,0.0,0.27215860215053767,97.95290322580647,118.67505376344087,0.922956989247312,0.14188172043010752,955.247311827957,0.9365591397849463,286.1559139784946,1.1115591397849462,0.0
2024-01-02 13:00:00+00:00,2024.0,1.0,2.0,13.0,30.0,8.08010752688172,1.1823655913978495,0.06128225806451613,0.6315591397849463,0.0,0.0,0.0,0.0,0.06720430107526881,7.708602150537634,0.0,0.0,0.0,0.0,0.2708494623655914,97.63922043010753,106.44422043010752,0.9237096774193548,0.14188172043010752,955.733870967742,0.9314516129032258,283.78494623655916,1.0252688172043012,0.0
2024-01-02 14:00:00+00:00,2024.0,1.0,2.0,14.0,30.0,8.531720430107528,1.1888172043010752,0.058841397849462365,0.6315591397849463,0.0,0.0,0.0,0.0,0.26881720430107525,8.0002688172043,0.0,0.0,0.0,0.0,0.26905376344086024,96.63779569892473,94.67225806451613,0.9267741935483871,0.14188172043010752,956.2204301075269,0.9362903225806452,280.9462365591398,1.0037634408602152,0.0
2024-01-02 15:00:00+00:00,2024.0,1.0,2.0,15.0,30.0,9.88252688172043,1.1896236559139783,0.06262903225806452,0.6315591397849463,36.66935483870968,436.2983870967742,86.29301075268818,0.7580645161290323,0.3844086021505376,8.672311827956989,35.274193548387096,360.53225806451616,11.553763440860216,76.34677419354838,0.2676397849462366,92.48709677419355,83.48290322580645,0.9267741935483871,0.14188172043010752,956.5645161290323,0.9559139784946237,278.39247311827955,1.1349462365591398,0.0
2024-01-02 16:00:00+00:00,2024.0,1.0,2.0,16.0,30.0,11.90994623655914,1.209274193548387,0.061911290322580644,0.6315591397849463,59.21774193548387,729.986559139785,265.8494623655914,0.0,0.0,9.013172043010753,61.18010752688172,720.1048387096774,0.1478494623655914,265.01075268817203,0.26741397849462367,82.74819892473118,73.56217741935484,0.9210752688172043,0.14188172043010752,957.0188172043011,0.9846774193548388,282.31720430107526,1.3115591397849464,13.129323924731183
2024-01-02 17:00:00+00:00,2024.0,1.0,2.0,17.0,30.0,14.15241935483871,1.2980376344086022,0.04959677419354838,0.6315591397849463,65.1747311827957,867.4569892473119,429.3763440860215,0.0,0.0,7.451612903225806,65.29838709677419,866.997311827957,0.0,429.3037634408602,0.2670295698924731,64.23172043010753,65.17903225806452,0.9104301075268817,0.14188172043010752,957.236559139785,1.0206989247311828,285.73118279569894,1.4663978494623655,22.868491666666667
